city	code	candidate	n
Bermerain	59069	Lassalle	12
Bermerain	59069	Pécresse	12
Bermerain	59069	Jadot	9
Bermerain	59069	Poutou	6
Bermerain	59069	Hidalgo	5
Bermerain	59069	Dupont-Aignan	3
Bermerain	59069	Arthaud	1
Bermeries	59070	Le Pen	66
Bermeries	59070	Macron	41
Bermeries	59070	Mélenchon	28
Bermeries	59070	Zemmour	17
Bermeries	59070	Pécresse	13
Bermeries	59070	Lassalle	11
Bermeries	59070	Jadot	8
Bermeries	59070	Roussel	7
Bermeries	59070	Dupont-Aignan	6
Bermeries	59070	Arthaud	2
Bermeries	59070	Hidalgo	1
Bermeries	59070	Poutou	0
Bersillies	59072	Macron	47
Bersillies	59072	Le Pen	46
Bersillies	59072	Mélenchon	18
Bersillies	59072	Zemmour	6
Bersillies	59072	Pécresse	4
Bersillies	59072	Roussel	3
Bersillies	59072	Lassalle	3
Bersillies	59072	Hidalgo	3
Bersillies	59072	Jadot	2
Bersillies	59072	Dupont-Aignan	2
Bersillies	59072	Arthaud	1
Bersillies	59072	Poutou	1
Bersée	59071	Macron	594
Bersée	59071	Le Pen	369
Bersée	59071	Mélenchon	184
Bersée	59071	Zemmour	102
Bersée	59071	Pécresse	89
Bersée	59071	Jadot	81
Bersée	59071	Lassalle	35
Bersée	59071	Roussel	33
Bersée	59071	Hidalgo	30
Bersée	59071	Dupont-Aignan	26
Bersée	59071	Poutou	14
Bersée	59071	Arthaud	4
Berthen	59073	Macron	119
Berthen	59073	Le Pen	94
Berthen	59073	Mélenchon	53
Berthen	59073	Jadot	25
Berthen	59073	Pécresse	24
Berthen	59073	Lassalle	21
Berthen	59073	Zemmour	19
Berthen	59073	Dupont-Aignan	11
Berthen	59073	Roussel	10
Berthen	59073	Poutou	7
Berthen	59073	Arthaud	6
Berthen	59073	Hidalgo	2
Bertry	59074	Le Pen	507
Bertry	59074	Macron	238
Bertry	59074	Mélenchon	166
Bertry	59074	Zemmour	70
Bertry	59074	Lassalle	36
Bertry	59074	Roussel	34
Bertry	59074	Pécresse	28
Bertry	59074	Dupont-Aignan	19
Bertry	59074	Hidalgo	17
Bertry	59074	Jadot	16
Bertry	59074	Arthaud	14
Bertry	59074	Poutou	9
Bettignies	59076	Le Pen	66
Bettignies	59076	Macron	39
Bettignies	59076	Mélenchon	24
Bettignies	59076	Dupont-Aignan	10
Bettignies	59076	Zemmour	5
Bettignies	59076	Lassalle	4
Bettignies	59076	Pécresse	4
Bettignies	59076	Roussel	3
Bettignies	59076	Jadot	3
Bettignies	59076	Hidalgo	1
Bettignies	59076	Arthaud	0
Bettignies	59076	Poutou	0
Bettrechies	59077	Le Pen	52
Bettrechies	59077	Macron	32
Bettrechies	59077	Mélenchon	20
Bettrechies	59077	Lassalle	11
Bettrechies	59077	Zemmour	8
Bettrechies	59077	Pécresse	8
Bettrechies	59077	Roussel	7
Bettrechies	59077	Jadot	4
Bettrechies	59077	Dupont-Aignan	2
Bettrechies	59077	Hidalgo	1
Bettrechies	59077	Arthaud	0
Bettrechies	59077	Poutou	0
Beugnies	59078	Le Pen	125
Beugnies	59078	Macron	95
Beugnies	59078	Mélenchon	49
Beugnies	59078	Zemmour	19
Beugnies	59078	Roussel	13
Beugnies	59078	Jadot	11
Beugnies	59078	Pécresse	11
Beugnies	59078	Arthaud	7
Beugnies	59078	Lassalle	7
Beugnies	59078	Dupont-Aignan	5
Beugnies	59078	Hidalgo	4
Beugnies	59078	Poutou	1
Beuvrages	59079	Le Pen	1152
Beuvrages	59079	Mélenchon	821
Beuvrages	59079	Macron	548
Beuvrages	59079	Roussel	239
Beuvrages	59079	Zemmour	120
Beuvrages	59079	Pécresse	44
Beuvrages	59079	Dupont-Aignan	30
Beuvrages	59079	Jadot	25
Beuvrages	59079	Lassalle	24
Beuvrages	59079	Hidalgo	21
Beuvrages	59079	Arthaud	18
Beuvrages	59079	Poutou	13
Beuvry-la-Forêt	59080	Le Pen	544
Beuvry-la-Forêt	59080	Macron	502
Beuvry-la-Forêt	59080	Mélenchon	269
Beuvry-la-Forêt	59080	Roussel	87
Beuvry-la-Forêt	59080	Zemmour	83
Beuvry-la-Forêt	59080	Jadot	73
Beuvry-la-Forêt	59080	Pécresse	71
Beuvry-la-Forêt	59080	Dupont-Aignan	36
Beuvry-la-Forêt	59080	Lassalle	33
Beuvry-la-Forêt	59080	Hidalgo	27
Beuvry-la-Forêt	59080	Arthaud	7
Beuvry-la-Forêt	59080	Poutou	3
Bierne	59082	Le Pen	378
Bierne	59082	Macron	300
Bierne	59082	Mélenchon	158
Bierne	59082	Zemmour	78
Bierne	59082	Pécresse	41
Bierne	59082	Jadot	29
Bierne	59082	Dupont-Aignan	26
Bierne	59082	Roussel	25
Bierne	59082	Hidalgo	20
Bierne	59082	Lassalle	17
Bierne	59082	Arthaud	9
Bierne	59082	Poutou	6
Bissezeele	59083	Le Pen	45
Bissezeele	59083	Macron	40
Bissezeele	59083	Mélenchon	24
Bissezeele	59083	Zemmour	16
Bissezeele	59083	Pécresse	14
Bissezeele	59083	Dupont-Aignan	8
Bissezeele	59083	Lassalle	6
Bissezeele	59083	Jadot	4
Bissezeele	59083	Arthaud	2
Bissezeele	59083	Roussel	2
Bissezeele	59083	Hidalgo	1
Bissezeele	59083	Poutou	1
Blaringhem	59084	Le Pen	469
Blaringhem	59084	Macron	341
Blaringhem	59084	Mélenchon	143
Blaringhem	59084	Zemmour	63
Blaringhem	59084	Lassalle	44
Blaringhem	59084	Pécresse	42
Blaringhem	59084	Roussel	40
Blaringhem	59084	Dupont-Aignan	28
Blaringhem	59084	Hidalgo	22
Blaringhem	59084	Jadot	19
Blaringhem	59084	Arthaud	16
Blaringhem	59084	Poutou	9
Blécourt	59085	Le Pen	85
Blécourt	59085	Macron	81
Blécourt	59085	Mélenchon	24
Blécourt	59085	Zemmour	11
Blécourt	59085	Pécresse	8
Blécourt	59085	Dupont-Aignan	8
Blécourt	59085	Lassalle	6
Blécourt	59085	Jadot	4
Blécourt	59085	Arthaud	3
Blécourt	59085	Hidalgo	3
Blécourt	59085	Roussel	1
Blécourt	59085	Poutou	0
Boeschepe	59086	Le Pen	427
Boeschepe	59086	Macron	327
Boeschepe	59086	Mélenchon	188
Boeschepe	59086	Zemmour	67
Boeschepe	59086	Jadot	59
Boeschepe	59086	Roussel	57
Boeschepe	59086	Pécresse	47
Boeschepe	59086	Lassalle	43
Boeschepe	59086	Hidalgo	35
Boeschepe	59086	Dupont-Aignan	23
Boeschepe	59086	Arthaud	12
Boeschepe	59086	Poutou	10
Bois-Grenier	59088	Macron	470
Bois-Grenier	59088	Le Pen	201
Bois-Grenier	59088	Mélenchon	112
Bois-Grenier	59088	Zemmour	82
Bois-Grenier	59088	Pécresse	82
Bois-Grenier	59088	Jadot	51
Bois-Grenier	59088	Roussel	23
Bois-Grenier	59088	Hidalgo	20
Bois-Grenier	59088	Lassalle	18
Bois-Grenier	59088	Arthaud	9
Bois-Grenier	59088	Dupont-Aignan	7
Bois-Grenier	59088	Poutou	6
Bollezeele	59089	Le Pen	291
Bollezeele	59089	Macron	220
Bollezeele	59089	Mélenchon	84
Bollezeele	59089	Pécresse	53
Bollezeele	59089	Zemmour	46
Bollezeele	59089	Roussel	21
Bollezeele	59089	Dupont-Aignan	18
Bollezeele	59089	Lassalle	17
Bollezeele	59089	Jadot	16
Bollezeele	59089	Arthaud	10
Bollezeele	59089	Poutou	8
Bollezeele	59089	Hidalgo	3
Bondues	59090	Macron	3279
Bondues	59090	Le Pen	770
Bondues	59090	Pécresse	703
Bondues	59090	Zemmour	616
Bondues	59090	Mélenchon	463
Bondues	59090	Jadot	297
Bondues	59090	Dupont-Aignan	118
Bondues	59090	Lassalle	76
Bondues	59090	Roussel	65
Bondues	59090	Hidalgo	37
Bondues	59090	Arthaud	17
Bondues	59090	Poutou	16
Borre	59091	Macron	124
Borre	59091	Le Pen	99
Borre	59091	Mélenchon	55
Borre	59091	Zemmour	26
Borre	59091	Lassalle	15
Borre	59091	Pécresse	13
Borre	59091	Roussel	9
Borre	59091	Dupont-Aignan	8
Borre	59091	Poutou	5
Borre	59091	Hidalgo	4
Borre	59091	Jadot	3
Borre	59091	Arthaud	1
Bouchain	59092	Le Pen	1069
Bouchain	59092	Macron	400
Bouchain	59092	Mélenchon	336
Bouchain	59092	Roussel	145
Bouchain	59092	Zemmour	140
Bouchain	59092	Pécresse	73
Bouchain	59092	Lassalle	29
Bouchain	59092	Jadot	27
Bouchain	59092	Dupont-Aignan	25
Bouchain	59092	Hidalgo	20
Bouchain	59092	Poutou	11
Bouchain	59092	Arthaud	8
Boulogne-sur-Helpe	59093	Macron	71
Boulogne-sur-Helpe	59093	Le Pen	64
Boulogne-sur-Helpe	59093	Mélenchon	22
Boulogne-sur-Helpe	59093	Pécresse	8
Boulogne-sur-Helpe	59093	Zemmour	6
Boulogne-sur-Helpe	59093	Roussel	5
Boulogne-sur-Helpe	59093	Dupont-Aignan	5
Boulogne-sur-Helpe	59093	Lassalle	4
Boulogne-sur-Helpe	59093	Arthaud	1
Boulogne-sur-Helpe	59093	Jadot	1
Boulogne-sur-Helpe	59093	Hidalgo	0
Boulogne-sur-Helpe	59093	Poutou	0
Bourbourg	59094	Le Pen	1488
Bourbourg	59094	Macron	798
Bourbourg	59094	Mélenchon	446
Bourbourg	59094	Zemmour	183
Bourbourg	59094	Pécresse	113
Bourbourg	59094	Roussel	90
Bourbourg	59094	Lassalle	62
Bourbourg	59094	Dupont-Aignan	61
Bourbourg	59094	Jadot	54
Bourbourg	59094	Hidalgo	44
Bourbourg	59094	Arthaud	37
Bourbourg	59094	Poutou	30
Bourghelles	59096	Macron	411
Bourghelles	59096	Le Pen	208
Bourghelles	59096	Mélenchon	150
Bourghelles	59096	Zemmour	73
Bourghelles	59096	Pécresse	59
Bourghelles	59096	Jadot	51
Bourghelles	59096	Lassalle	25
Bourghelles	59096	Dupont-Aignan	23
Bourghelles	59096	Hidalgo	20
Bourghelles	59096	Roussel	15
Bourghelles	59096	Poutou	7
Bourghelles	59096	Arthaud	6
Boursies	59097	Le Pen	92
Boursies	59097	Macron	32
Boursies	59097	Mélenchon	27
Boursies	59097	Zemmour	25
Boursies	59097	Pécresse	12
Boursies	59097	Roussel	5
Boursies	59097	Lassalle	5
Boursies	59097	Dupont-Aignan	5
Boursies	59097	Arthaud	3
Boursies	59097	Jadot	2
Boursies	59097	Hidalgo	1
Boursies	59097	Poutou	0
Bousbecque	59098	Macron	981
Bousbecque	59098	Le Pen	715
Bousbecque	59098	Mélenchon	375
Bousbecque	59098	Zemmour	205
Bousbecque	59098	Jadot	128
Bousbecque	59098	Pécresse	125
Bousbecque	59098	Roussel	58
Bousbecque	59098	Lassalle	54
Bousbecque	59098	Dupont-Aignan	39
Bousbecque	59098	Hidalgo	30
Bousbecque	59098	Arthaud	14
Bousbecque	59098	Poutou	13
Bousies	59099	Le Pen	360
Bousies	59099	Macron	200
Bousies	59099	Mélenchon	147
Bousies	59099	Zemmour	54
Bousies	59099	Roussel	45
Bousies	59099	Pécresse	30
Bousies	59099	Lassalle	26
Bousies	59099	Hidalgo	24
Bousies	59099	Dupont-Aignan	16
Bousies	59099	Jadot	12
Bousies	59099	Arthaud	9
Bousies	59099	Poutou	7
Bousignies	59100	Macron	65
Bousignies	59100	Le Pen	52
Bousignies	59100	Mélenchon	30
Bousignies	59100	Zemmour	19
Bousignies	59100	Roussel	14
Bousignies	59100	Jadot	11
Bousignies	59100	Pécresse	10
Bousignies	59100	Lassalle	5
Bousignies	59100	Hidalgo	1
Bousignies	59100	Poutou	1
Bousignies	59100	Dupont-Aignan	1
Bousignies	59100	Arthaud	0
Bousignies-sur-Roc	59101	Le Pen	49
Bousignies-sur-Roc	59101	Macron	28
Bousignies-sur-Roc	59101	Mélenchon	17
Bousignies-sur-Roc	59101	Zemmour	16
Bousignies-sur-Roc	59101	Dupont-Aignan	9
Bousignies-sur-Roc	59101	Pécresse	6
Bousignies-sur-Roc	59101	Poutou	6
Bousignies-sur-Roc	59101	Roussel	5
Bousignies-sur-Roc	59101	Jadot	5
Bousignies-sur-Roc	59101	Lassalle	3
Bousignies-sur-Roc	59101	Arthaud	1
Bousignies-sur-Roc	59101	Hidalgo	0
Boussières-en-Cambrésis	59102	Le Pen	91
Boussières-en-Cambrésis	59102	Macron	73
Boussières-en-Cambrésis	59102	Mélenchon	23
Boussières-en-Cambrésis	59102	Zemmour	18
Boussières-en-Cambrésis	59102	Pécresse	14
Boussières-en-Cambrésis	59102	Roussel	10
Boussières-en-Cambrésis	59102	Dupont-Aignan	8
Boussières-en-Cambrésis	59102	Lassalle	5
Boussières-en-Cambrésis	59102	Hidalgo	3
Boussières-en-Cambrésis	59102	Jadot	2
Boussières-en-Cambrésis	59102	Poutou	2
Boussières-en-Cambrésis	59102	Arthaud	1
Boussières-sur-Sambre	59103	Le Pen	113
Boussières-sur-Sambre	59103	Macron	72
Boussières-sur-Sambre	59103	Mélenchon	34
Boussières-sur-Sambre	59103	Zemmour	15
Boussières-sur-Sambre	59103	Pécresse	13
Boussières-sur-Sambre	59103	Arthaud	7
Boussières-sur-Sambre	59103	Roussel	6
Boussières-sur-Sambre	59103	Lassalle	6
Boussières-sur-Sambre	59103	Hidalgo	4
Boussières-sur-Sambre	59103	Jadot	4
Boussières-sur-Sambre	59103	Dupont-Aignan	3
Boussières-sur-Sambre	59103	Poutou	2
Boussois	59104	Le Pen	699
Boussois	59104	Mélenchon	301
Boussois	59104	Macron	255
Boussois	59104	Roussel	89
Boussois	59104	Zemmour	58
Boussois	59104	Jadot	27
Boussois	59104	Dupont-Aignan	24
Boussois	59104	Pécresse	22
Boussois	59104	Lassalle	20
Boussois	59104	Poutou	14
Boussois	59104	Hidalgo	12
Boussois	59104	Arthaud	8
Bouvignies	59105	Macron	308
Bouvignies	59105	Le Pen	253
Bouvignies	59105	Mélenchon	145
Bouvignies	59105	Jadot	63
Bouvignies	59105	Zemmour	62
Bouvignies	59105	Pécresse	44
Bouvignies	59105	Roussel	34
Bouvignies	59105	Lassalle	27
Bouvignies	59105	Dupont-Aignan	20
Bouvignies	59105	Hidalgo	11
Bouvignies	59105	Poutou	7
Bouvignies	59105	Arthaud	2
Bouvines	59106	Macron	226
Bouvines	59106	Mélenchon	98
Bouvines	59106	Le Pen	64
Bouvines	59106	Jadot	27
Bouvines	59106	Pécresse	27
Bouvines	59106	Zemmour	26
Bouvines	59106	Roussel	9
Bouvines	59106	Lassalle	9
Bouvines	59106	Dupont-Aignan	7
Bouvines	59106	Hidalgo	3
Bouvines	59106	Arthaud	2
Bouvines	59106	Poutou	0
Boëseghem	59087	Le Pen	176
Boëseghem	59087	Macron	133
Boëseghem	59087	Mélenchon	61
Boëseghem	59087	Roussel	17
Boëseghem	59087	Zemmour	17
Boëseghem	59087	Jadot	14
Boëseghem	59087	Pécresse	13
Boëseghem	59087	Lassalle	10
Boëseghem	59087	Dupont-Aignan	9
Boëseghem	59087	Poutou	7
Boëseghem	59087	Hidalgo	5
Boëseghem	59087	Arthaud	3
Bray-Dunes	59107	Le Pen	954
Bray-Dunes	59107	Macron	712
Bray-Dunes	59107	Mélenchon	365
Bray-Dunes	59107	Zemmour	167
Bray-Dunes	59107	Pécresse	106
Bray-Dunes	59107	Lassalle	84
Bray-Dunes	59107	Roussel	72
Bray-Dunes	59107	Jadot	59
Bray-Dunes	59107	Dupont-Aignan	48
Bray-Dunes	59107	Hidalgo	45
Bray-Dunes	59107	Poutou	26
Bray-Dunes	59107	Arthaud	16
Briastre	59108	Le Pen	173
Briastre	59108	Mélenchon	84
Briastre	59108	Macron	81
Briastre	59108	Zemmour	19
Briastre	59108	Roussel	14
Briastre	59108	Lassalle	9
Briastre	59108	Pécresse	9
Briastre	59108	Dupont-Aignan	7
Briastre	59108	Hidalgo	5
Briastre	59108	Poutou	4
Briastre	59108	Arthaud	2
Briastre	59108	Jadot	2
Brillon	59109	Macron	138
Brillon	59109	Le Pen	115
Brillon	59109	Mélenchon	64
Brillon	59109	Zemmour	35
Brillon	59109	Jadot	33
Brillon	59109	Pécresse	33
Brillon	59109	Roussel	32
Brillon	59109	Dupont-Aignan	11
Brillon	59109	Lassalle	7
Brillon	59109	Poutou	7
Brillon	59109	Hidalgo	3
Brillon	59109	Arthaud	0
Brouckerque	59110	Le Pen	300
Brouckerque	59110	Macron	248
Brouckerque	59110	Mélenchon	112
Brouckerque	59110	Zemmour	52
Brouckerque	59110	Pécresse	39
Brouckerque	59110	Jadot	34
Brouckerque	59110	Lassalle	29
Brouckerque	59110	Dupont-Aignan	28
Brouckerque	59110	Roussel	17
Brouckerque	59110	Hidalgo	12
Brouckerque	59110	Poutou	8
Brouckerque	59110	Arthaud	4
Broxeele	59111	Le Pen	99
Broxeele	59111	Macron	52
Broxeele	59111	Mélenchon	34
Broxeele	59111	Pécresse	14
Broxeele	59111	Roussel	9
Broxeele	59111	Lassalle	8
Broxeele	59111	Hidalgo	5
Broxeele	59111	Arthaud	3
Broxeele	59111	Zemmour	3
Broxeele	59111	Jadot	3
Broxeele	59111	Dupont-Aignan	3
Broxeele	59111	Poutou	0
Bruay-sur-l'Escaut	59112	Le Pen	2551
Bruay-sur-l'Escaut	59112	Mélenchon	1038
Bruay-sur-l'Escaut	59112	Macron	888
Bruay-sur-l'Escaut	59112	Roussel	347
Bruay-sur-l'Escaut	59112	Zemmour	276
Bruay-sur-l'Escaut	59112	Dupont-Aignan	73
Bruay-sur-l'Escaut	59112	Pécresse	71
Bruay-sur-l'Escaut	59112	Lassalle	61
Bruay-sur-l'Escaut	59112	Jadot	61
Bruay-sur-l'Escaut	59112	Arthaud	39
Bruay-sur-l'Escaut	59112	Hidalgo	34
Bruay-sur-l'Escaut	59112	Poutou	32
Bruille-Saint-Amand	59114	Le Pen	321
Bruille-Saint-Amand	59114	Macron	187
Bruille-Saint-Amand	59114	Roussel	150
Bruille-Saint-Amand	59114	Mélenchon	109
Bruille-Saint-Amand	59114	Zemmour	70
Bruille-Saint-Amand	59114	Dupont-Aignan	21
Bruille-Saint-Amand	59114	Jadot	20
Bruille-Saint-Amand	59114	Pécresse	20
Bruille-Saint-Amand	59114	Lassalle	13
Bruille-Saint-Amand	59114	Hidalgo	6
Bruille-Saint-Amand	59114	Arthaud	3
Bruille-Saint-Amand	59114	Poutou	2
Bruille-lez-Marchiennes	59113	Le Pen	289
Bruille-lez-Marchiennes	59113	Roussel	152
Bruille-lez-Marchiennes	59113	Macron	108
Bruille-lez-Marchiennes	59113	Mélenchon	95
Bruille-lez-Marchiennes	59113	Zemmour	39
Bruille-lez-Marchiennes	59113	Lassalle	15
Bruille-lez-Marchiennes	59113	Dupont-Aignan	14
Bruille-lez-Marchiennes	59113	Pécresse	13
Bruille-lez-Marchiennes	59113	Hidalgo	12
Bruille-lez-Marchiennes	59113	Jadot	9
Bruille-lez-Marchiennes	59113	Poutou	5
Bruille-lez-Marchiennes	59113	Arthaud	4
Brunémont	59115	Le Pen	191
Brunémont	59115	Macron	70
Brunémont	59115	Mélenchon	50
Brunémont	59115	Zemmour	23
Brunémont	59115	Roussel	14
Brunémont	59115	Lassalle	14
Brunémont	59115	Pécresse	8
Brunémont	59115	Dupont-Aignan	8
Brunémont	59115	Hidalgo	5
Brunémont	59115	Poutou	5
Brunémont	59115	Jadot	4
Brunémont	59115	Arthaud	2
Bry	59116	Macron	88
Bry	59116	Le Pen	59
Bry	59116	Mélenchon	33
Bry	59116	Zemmour	17
Bry	59116	Roussel	11
Bry	59116	Pécresse	8
Bry	59116	Dupont-Aignan	7
Bry	59116	Jadot	6
Bry	59116	Lassalle	5
Bry	59116	Hidalgo	5
Bry	59116	Arthaud	3
Bry	59116	Poutou	3
Bugnicourt	59117	Le Pen	276
Bugnicourt	59117	Macron	148
Bugnicourt	59117	Mélenchon	85
Bugnicourt	59117	Zemmour	24
Bugnicourt	59117	Jadot	21
Bugnicourt	59117	Lassalle	20
Bugnicourt	59117	Roussel	19
Bugnicourt	59117	Hidalgo	13
Bugnicourt	59117	Pécresse	13
Bugnicourt	59117	Dupont-Aignan	12
Bugnicourt	59117	Poutou	5
Bugnicourt	59117	Arthaud	2
Busigny	59118	Le Pen	641
Busigny	59118	Macron	261
Busigny	59118	Mélenchon	131
Busigny	59118	Zemmour	85
Busigny	59118	Pécresse	43
Busigny	59118	Roussel	35
Busigny	59118	Jadot	24
Busigny	59118	Lassalle	22
Busigny	59118	Dupont-Aignan	17
Busigny	59118	Arthaud	10
Busigny	59118	Hidalgo	7
Busigny	59118	Poutou	7
Buysscheure	59119	Le Pen	114
Buysscheure	59119	Macron	94
Buysscheure	59119	Mélenchon	62
Buysscheure	59119	Pécresse	17
Buysscheure	59119	Zemmour	13
Buysscheure	59119	Jadot	12
Buysscheure	59119	Roussel	9
Buysscheure	59119	Lassalle	7
Buysscheure	59119	Poutou	6
Buysscheure	59119	Hidalgo	5
Buysscheure	59119	Dupont-Aignan	4
Buysscheure	59119	Arthaud	1
Bérelles	59066	Le Pen	38
Bérelles	59066	Zemmour	17
Bérelles	59066	Macron	15
Bérelles	59066	Mélenchon	7
Bérelles	59066	Lassalle	5
Bérelles	59066	Roussel	3
Bérelles	59066	Dupont-Aignan	3
Bérelles	59066	Arthaud	1
Bérelles	59066	Poutou	1
Bérelles	59066	Hidalgo	0
Bérelles	59066	Jadot	0
Bérelles	59066	Pécresse	0
Béthencourt	59075	Le Pen	191
Béthencourt	59075	Macron	84
Béthencourt	59075	Mélenchon	48
Béthencourt	59075	Zemmour	25
Béthencourt	59075	Dupont-Aignan	22
Béthencourt	59075	Roussel	14
Béthencourt	59075	Pécresse	14
Béthencourt	59075	Jadot	9
Béthencourt	59075	Lassalle	8
Béthencourt	59075	Poutou	3
Béthencourt	59075	Arthaud	2
Béthencourt	59075	Hidalgo	2
Bévillers	59081	Le Pen	147
Bévillers	59081	Macron	67
Bévillers	59081	Mélenchon	54
Bévillers	59081	Zemmour	18
Bévillers	59081	Roussel	13
Bévillers	59081	Pécresse	8
Bévillers	59081	Dupont-Aignan	6
Bévillers	59081	Lassalle	5
Bévillers	59081	Hidalgo	3
Bévillers	59081	Jadot	3
Bévillers	59081	Arthaud	2
Bévillers	59081	Poutou	0
Cagnoncles	59121	Le Pen	165
Cagnoncles	59121	Macron	85
Cagnoncles	59121	Mélenchon	54
Cagnoncles	59121	Zemmour	34
Cagnoncles	59121	Jadot	10
Cagnoncles	59121	Roussel	9
Cagnoncles	59121	Hidalgo	9
Cagnoncles	59121	Lassalle	7
Cagnoncles	59121	Pécresse	7
Cagnoncles	59121	Dupont-Aignan	4
Cagnoncles	59121	Arthaud	2
Cagnoncles	59121	Poutou	1
Cambrai	59122	Le Pen	4749
Cambrai	59122	Macron	3892
Cambrai	59122	Mélenchon	2488
Cambrai	59122	Zemmour	1003
Cambrai	59122	Pécresse	561
Cambrai	59122	Jadot	408
Cambrai	59122	Roussel	343
Cambrai	59122	Dupont-Aignan	290
Cambrai	59122	Lassalle	269
Cambrai	59122	Hidalgo	257
Cambrai	59122	Arthaud	98
Cambrai	59122	Poutou	97
Camphin-en-Carembault	59123	Macron	376
Camphin-en-Carembault	59123	Le Pen	290
Camphin-en-Carembault	59123	Mélenchon	164
Camphin-en-Carembault	59123	Zemmour	60
Camphin-en-Carembault	59123	Jadot	59
Camphin-en-Carembault	59123	Pécresse	55
Camphin-en-Carembault	59123	Dupont-Aignan	26
Camphin-en-Carembault	59123	Roussel	24
Camphin-en-Carembault	59123	Lassalle	18
Camphin-en-Carembault	59123	Hidalgo	16
Camphin-en-Carembault	59123	Poutou	3
Camphin-en-Carembault	59123	Arthaud	2
Camphin-en-Pévèle	59124	Macron	588
Camphin-en-Pévèle	59124	Le Pen	305
Camphin-en-Pévèle	59124	Mélenchon	183
Camphin-en-Pévèle	59124	Zemmour	113
Camphin-en-Pévèle	59124	Jadot	86
Camphin-en-Pévèle	59124	Pécresse	71
Camphin-en-Pévèle	59124	Dupont-Aignan	29
Camphin-en-Pévèle	59124	Roussel	26
Camphin-en-Pévèle	59124	Lassalle	23
Camphin-en-Pévèle	59124	Hidalgo	17
Camphin-en-Pévèle	59124	Arthaud	7
Camphin-en-Pévèle	59124	Poutou	3
Cantaing-sur-Escaut	59125	Le Pen	104
Cantaing-sur-Escaut	59125	Macron	65
Cantaing-sur-Escaut	59125	Mélenchon	17
Cantaing-sur-Escaut	59125	Pécresse	16
Cantaing-sur-Escaut	59125	Zemmour	14
Cantaing-sur-Escaut	59125	Roussel	7
Cantaing-sur-Escaut	59125	Jadot	7
Cantaing-sur-Escaut	59125	Lassalle	4
Cantaing-sur-Escaut	59125	Hidalgo	4
Cantaing-sur-Escaut	59125	Poutou	1
Cantaing-sur-Escaut	59125	Dupont-Aignan	1
Cantaing-sur-Escaut	59125	Arthaud	0
Cantin	59126	Le Pen	394
Cantin	59126	Macron	233
Cantin	59126	Mélenchon	120
Cantin	59126	Zemmour	52
Cantin	59126	Roussel	30
Cantin	59126	Jadot	30
Cantin	59126	Pécresse	29
Cantin	59126	Lassalle	18
Cantin	59126	Hidalgo	18
Cantin	59126	Dupont-Aignan	14
Cantin	59126	Poutou	5
Cantin	59126	Arthaud	4
Capelle	59127	Macron	28
Capelle	59127	Le Pen	27
Capelle	59127	Mélenchon	17
Capelle	59127	Hidalgo	6
Capelle	59127	Roussel	5
Capelle	59127	Zemmour	5
Capelle	59127	Pécresse	5
Capelle	59127	Dupont-Aignan	5
Capelle	59127	Jadot	3
Capelle	59127	Lassalle	2
Capelle	59127	Arthaud	0
Capelle	59127	Poutou	0
Capinghem	59128	Macron	503
Capinghem	59128	Le Pen	264
Capinghem	59128	Mélenchon	209
Capinghem	59128	Zemmour	88
Capinghem	59128	Jadot	74
Capinghem	59128	Pécresse	68
Capinghem	59128	Dupont-Aignan	29
Capinghem	59128	Lassalle	28
Capinghem	59128	Roussel	22
Capinghem	59128	Hidalgo	19
Capinghem	59128	Arthaud	7
Capinghem	59128	Poutou	6
Cappelle-Brouck	59130	Le Pen	245
Cappelle-Brouck	59130	Macron	171
Cappelle-Brouck	59130	Mélenchon	97
Cappelle-Brouck	59130	Zemmour	48
Cappelle-Brouck	59130	Pécresse	29
Cappelle-Brouck	59130	Roussel	25
Cappelle-Brouck	59130	Lassalle	22
Cappelle-Brouck	59130	Dupont-Aignan	20
Cappelle-Brouck	59130	Poutou	12
Cappelle-Brouck	59130	Hidalgo	10
Cappelle-Brouck	59130	Jadot	9
Cappelle-Brouck	59130	Arthaud	8
Cappelle-en-Pévèle	59129	Macron	504
Cappelle-en-Pévèle	59129	Le Pen	334
Cappelle-en-Pévèle	59129	Mélenchon	183
Cappelle-en-Pévèle	59129	Jadot	86
Cappelle-en-Pévèle	59129	Zemmour	74
Cappelle-en-Pévèle	59129	Pécresse	54
Cappelle-en-Pévèle	59129	Roussel	47
Cappelle-en-Pévèle	59129	Lassalle	29
Cappelle-en-Pévèle	59129	Hidalgo	23
Cappelle-en-Pévèle	59129	Dupont-Aignan	23
Cappelle-en-Pévèle	59129	Arthaud	15
Cappelle-en-Pévèle	59129	Poutou	10
Cappelle-la-Grande	59131	Le Pen	1992
Cappelle-la-Grande	59131	Macron	912
Cappelle-la-Grande	59131	Mélenchon	833
Cappelle-la-Grande	59131	Zemmour	216
Cappelle-la-Grande	59131	Roussel	177
Cappelle-la-Grande	59131	Lassalle	83
Cappelle-la-Grande	59131	Hidalgo	83
Cappelle-la-Grande	59131	Jadot	83
Cappelle-la-Grande	59131	Dupont-Aignan	70
Cappelle-la-Grande	59131	Arthaud	57
Cappelle-la-Grande	59131	Pécresse	55
Cappelle-la-Grande	59131	Poutou	54
Carnin	59133	Macron	235
Carnin	59133	Le Pen	214
