code	natl	n0	n1	sex_m	sex_f	age_15	age_60	res_19	res_20	edu_lo	edu_hi	occ_else	occ_empl
59178	ITA	55.74	55.74	31.75	24	40.95	14.79	31.99	23.75	NA	NA	13.17	13.93
59178	NLD	9.42	9.42	NA	NA	9.42	NA	9.42	NA	NA	NA	NA	NA
59178	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.88	NA
59178	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59178	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59178	ROU	7.38	7.38	NA	NA	7.38	NA	7.38	NA	NA	NA	NA	NA
59179	BEL	13.12	13.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59179	ITA	28.26	28.26	NA	NA	NA	NA	NA	NA	28.26	NA	NA	NA
59179	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59179	PRT	23.01	23.01	10.27	12.75	10.26	12.75	NA	23.01	23.01	NA	NA	10.26
59180	BEL	5.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59180	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59181	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59183	BEL	121.23	121.23	64.04	57.2	93.17	28.07	62.53	58.7	69.02	52.21	51.61	35.15
59183	BGR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59183	DEU	23.32	23.32	14.59	8.73	NA	NA	23.32	NA	NA	23.32	13.64	NA
59183	ESP	77.81	77.81	44.84	32.97	55.04	22.77	58.41	19.4	58.71	19.1	23.98	17.22
59183	ITA	109.79	109.79	65.89	43.9	56.62	53.17	53.89	55.9	91.29	18.5	17.49	39.91
59183	NLD	19.67	19.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59183	Other EU	43.42	43.42	21.61	21.81	NA	NA	NA	NA	22.41	21	20.82	NA
59183	POL	22.23	22.23	NA	NA	NA	NA	22.23	NA	NA	NA	NA	21.59
59183	PRT	83.88	83.88	60.03	23.85	51.62	32.26	25.54	58.34	73.02	10.86	18.82	41.09
59183	ROU	113.32	113.32	53.72	59.6	NA	NA	NA	NA	95.92	17.39	26.67	35.42
59184	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59184	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59185	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59185	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59185	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59185	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59185	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59186	BEL	5.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59187	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59187	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59189	BEL	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59189	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59190	BEL	59.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59190	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59190	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59190	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59190	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59191	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59191	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59192	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59192	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59193	BEL	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59193	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59193	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59193	PRT	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59194	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59194	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59194	PRT	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59195	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59195	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59196	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59196	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59196	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59197	BEL	8.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59197	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59197	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59197	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59197	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59197	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59197	ROU	7.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59198	BEL	53.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59198	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59198	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59199	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59199	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59200	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59201	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59201	BGR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59201	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59201	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59202	BEL	14.61	14.61	7.36	7.24	10.4	4.2	6.22	8.39	NA	NA	NA	NA
59202	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59202	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59202	PRT	16.65	16.65	10.43	6.21	9.31	7.33	NA	NA	16.65	NA	NA	NA
59202	ROU	4	4	NA	NA	4	NA	4	NA	4	NA	NA	NA
59203	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59203	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59203	ITA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59203	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59204	BEL	4.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59204	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59205	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59205	ESP	7.97	7.97	4	3.97	NA	NA	NA	7.97	7.97	NA	NA	NA
59205	ITA	62.84	62.84	36.73	26.11	13.78	49.06	10.53	52.31	56.5	6.34	NA	21.41
59205	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59205	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59205	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59205	PRT	9.04	9.04	NA	NA	3.97	5.06	NA	NA	9.04	NA	NA	NA
59205	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59206	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59206	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59206	ESP	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59206	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59206	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59206	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59206	PRT	37.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59207	BEL	16.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59207	ESP	8.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59207	ITA	17.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59207	Other EU	7.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59207	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59207	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59208	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59208	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59208	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59209	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59209	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59210	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59210	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59210	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59211	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59212	BEL	12	12	NA	NA	12	NA	NA	NA	8	4	NA	NA
59212	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59212	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59212	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59212	PRT	20	20	10	10	NA	NA	15	5	NA	NA	NA	NA
59212	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59213	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59213	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59214	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59214	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59214	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59215	BEL	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59215	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59215	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59216	PRT	4.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59217	BEL	5.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59217	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59218	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59218	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59218	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59218	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59219	BEL	6.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59219	DEU	6.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59219	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59220	BEL	47.54	47.54	15.07	32.48	NA	NA	37.08	10.46	20.67	26.87	15.49	26.91
59220	ESP	13.33	13.33	NA	NA	NA	NA	NA	NA	NA	NA	4.24	NA
59220	ITA	10.12	10.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59220	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59220	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59220	POL	8.2	8.2	NA	NA	8.2	NA	8.2	NA	NA	NA	NA	NA
59220	PRT	33.13	33.13	NA	NA	20.02	13.1	NA	NA	NA	NA	12.99	NA
59220	ROU	17.7	17.7	NA	NA	17.7	NA	17.7	NA	NA	NA	NA	NA
59221	BEL	6.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59221	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59221	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59221	ITA	4.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59221	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59221	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59222	BEL	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59222	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59222	PRT	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59223	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59224	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59224	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59224	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59225	BEL	149	149	75	74	112	37	101	48	89	60	55	55
59225	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59225	ITA	19	19	13	6	9	10	4	15	15	4	NA	NA
59225	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59225	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59225	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59225	PRT	28	28	11	17	11	17	NA	NA	NA	NA	NA	NA
59226	BEL	25.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59226	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59226	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59226	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59226	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59227	BEL	5.01	5.01	NA	NA	NA	NA	NA	5.01	NA	NA	NA	NA
59227	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59227	ESP	6.01	6.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59227	ITA	18.08	18.08	11.04	7.04	NA	NA	NA	18.08	NA	NA	NA	NA
59227	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59227	PRT	4	4	NA	NA	NA	NA	NA	4	4	NA	NA	NA
59228	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59228	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59229	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59229	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59229	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59230	BEL	46.93	46.93	27.29	19.64	39.78	7.15	35.05	11.88	30.78	16.15	NA	24.02
59230	ESP	4.09	4.09	NA	NA	NA	NA	NA	4.09	4.09	NA	NA	NA
59230	ITA	18.32	18.32	13.12	5.2	8.01	10.31	4.12	14.2	NA	NA	NA	NA
59230	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59230	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59230	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59231	BEL	22.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59231	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59231	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59231	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59232	BEL	46.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59233	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59233	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59234	BEL	7.66	7.66	NA	NA	7.66	NA	NA	NA	NA	NA	NA	NA
59234	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59234	ITA	4.91	4.91	NA	NA	NA	NA	NA	4.91	4.91	NA	NA	NA
59234	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59234	POL	5.17	5.17	NA	5.17	NA	5.17	NA	5.17	5.17	NA	NA	NA
59234	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59234	ROU	3.54	3.54	NA	NA	3.54	NA	3.54	NA	3.54	NA	NA	NA
59237	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59238	BEL	96.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59238	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59238	ESP	6.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59238	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59238	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59238	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59239	BEL	11.05	11.05	NA	NA	11.05	NA	5.98	5.07	6.03	5.02	NA	NA
59239	BGR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59239	ITA	13.21	13.21	8.14	5.07	NA	NA	NA	13.21	13.21	NA	NA	NA
59239	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59239	POL	5.9	5.9	NA	NA	5.9	NA	NA	NA	NA	NA	NA	NA
59239	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59240	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59241	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59241	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59242	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59242	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59243	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59243	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59244	BEL	4.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59244	BGR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59244	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59244	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59244	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59244	PRT	6.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59246	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59247	BEL	7.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59247	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59247	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59247	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59247	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59249	BEL	50.73	50.73	33.31	17.42	31.52	19.21	18.36	32.37	40.02	10.71	10.64	19.52
59249	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59249	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59249	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59249	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59249	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59250	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59250	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59250	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59250	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59251	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59252	BEL	10.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59252	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59252	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59252	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59252	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59252	PRT	5.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59253	BEL	38.04	38.04	18.06	19.98	24.98	13.06	26	12.04	28.09	9.96	NA	NA
59253	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59253	ITA	31.07	31.07	20.05	11.03	7.95	23.12	NA	NA	NA	NA	NA	19.81
59253	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59253	PRT	5.03	5.03	NA	NA	NA	NA	NA	NA	5.03	NA	NA	NA
59253	ROU	4	4	NA	NA	4	NA	4	NA	4	NA	NA	NA
59254	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59254	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59255	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59256	BEL	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59256	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59256	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59256	ITA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59256	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59256	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59257	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59257	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59257	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59258	BEL	12.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59258	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59258	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59258	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59258	PRT	5.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59258	ROU	6.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59259	BEL	5.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59259	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59259	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59259	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59259	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59260	BEL	51.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59260	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59260	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59260	PRT	3.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59260	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59261	BEL	19.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59261	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59261	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59261	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59261	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59262	BEL	20.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59262	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59262	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59262	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59262	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59264	BEL	108.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59264	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59264	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59264	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59265	BEL	12.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59266	BEL	6.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59266	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59266	ESP	5.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59266	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59266	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59266	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59266	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59266	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59266	ROU	4.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59267	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59268	BEL	9	9	NA	NA	NA	NA	4	5	NA	NA	NA	NA
59268	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59268	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59268	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59268	POL	5	5	NA	NA	5	NA	5	NA	5	NA	NA	NA
59268	PRT	15	15	10	5	11	4	6	9	15	NA	NA	NA
59269	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59269	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59269	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
